recipe_url,name,time,difficulty,ingredients
https://www.jamieoliver.com/recipes/vegetables-recipes/vegetable-jalfrezi/,Vegetable jalfrezi,1 hour 15 minutes                                                    ,"Super easy                                                    
","['1 medium onion', '1 fresh red chilli', '5 cm piece of ginger', '2 cloves of garlic', '1 bunch of fresh coriander , (30g)', '2 red peppers', '1 cauliflower', '3 ripe tomatoes', '1 small butternut squash', '1 x 400 g tin of chickpeas', 'groundnut or vegetable oil', '1 knob of unsalted butter', ""½ x 283 g jar of Patak's jalfezi curry paste"", '2 x 400 g tins of quality plum tomatoes', '4 tablespoons balsamic vinegar', '2 lemons', '200 g natural yoghurt']"
https://www.jamieoliver.com/recipes/vegetables-recipes/vegetable-curry/,Vegetable curry,50 minutes                                                    ,"Super easy                                                    
","['vegetable oil', '1 medium red onion , peeled and chopped', '1 courgette , diced', '½ butternut squash , peeled and diced', '100 g mushrooms , quartered', '1 red pepper , diced', '150 g cauliflower , broken into florets', '600 ml curry base sauce', '400 ml water']"
https://www.jamieoliver.com/recipes/vegetables-recipes/unbelievable-root-vegetable-salad/,Unbelievable root vegetable salad,10 minutes                                                    ,"Super easy                                                    
","['3 fresh beetroots , different colours if possible, peeled', '3 carrots , peeled', '1 heart celery , with leaves', '½ small radicchio , washed and dried', '1 bunch radishes , topped and tailed', '1 bulb fennel , herby tops reserved', '1 Grilled chilli dressing']"
https://www.jamieoliver.com/recipes/turkey-recipes/turkey-con-chilli/,Turkey con chilli,2 hours 35 minutes                                                    ,"Super easy                                                    
","['2 red onions', '1 carrot', '1 leek', '1 red pepper', '1 yellow pepper', '1 fresh red chilli', '1 fresh green chilli', 'olive oil', '1 bunch of fresh coriander , (30g)', '1 teaspoon ground cumin', '1 heaped teaspoon smoked paprika', '1 heaped teaspoon runny honey , optional', '3 tablespoons white wine vinegar , optional', '600 g leftover turkey', '3 x 400 g tins of quality plum tomatoes', '1 x 400 g tin of butter beans or chickpeas', '2 limes', 'soured cream , to serve', 'Guacamole', '2 ripe avocados', '2 ripe tomatoes', '¼ of a red onion', '½ a clove of garlic', '1 fresh green chilli', '1 bunch of fresh coriander , (30g)', '1 lime']"
https://www.jamieoliver.com/recipes/fish-recipes/tuna-carpaccio-japanese-style/,Tuna carpaccio - Japanese style,25 minutes                                                    ,"Not too tricky                                                    
","['200 g fresh tuna , from sustainable sources, ask your fishmonger, in one piece', '1 small piece mooli , or a handful or radishes', '1 small red chilli , halved and seeded', 'purple shiso cress leaves or coriander sprigs , optional', '1 lime , halved', 'soy sauce', 'olive oil , to drizzle']"
https://www.jamieoliver.com/recipes/fruit-recipes/tropical-fruit-plate/,Tropical fruit plate,10 minutes                                                    ,"Super easy                                                    
","['4 sprigs of fresh mint , plus extra to serve', '100 g golden caster sugar', '½ a pineapple', '1 ripe mango', '1 watermelon wedge (800g)', '1 star fruit', '½ a lime', '200 g natural yoghurt']"
https://www.jamieoliver.com/recipes/rice-recipes/three-cheese-risotto/,Three cheese risotto,55 minutes plus resting time                                                    ,"Super easy                                                    
","['1 litre organic chicken or vegetable stock , hot', '1 tablespoon olive oil', '2 medium onions , peeled and finely chopped', '2 cloves garlic , peeled and finely chopped', '3 sticks celery , trimmed and finely chopped', '400 g risotto rice', '2 glasses dry white wine', 'sea salt', 'freshly ground black pepper', '75 g Appenzeller or Gruyere cheese , roughly chopped', '75 g Taleggio cheese , roughly chopped', '1 knob butter', '40 g Parmesan cheese , freshly grated']"
https://www.jamieoliver.com/recipes/fruit-recipes/the-ultimate-fruit-salad/,The ultimate fruit salad,10 minutes plus cooling time                                                    ,"Super easy                                                    
","['100 g caster sugar', '½ teacup water', '1 bunch of fresh pineapple mint , finely chopped, optional', '1 kg mixed fruit, such as melon, pineapple, green seedless grapes, lychees, Granny Smith apples, strawberries, blueberries, cherries']"
https://www.jamieoliver.com/recipes/vegetables-recipes/the-real-mushroom-soup/,The real mushroom soup,1 hour                                                    ,"Super easy                                                    
","['1 small handful dried porcini', 'olive oil', '600 g mixed fresh wild mushrooms (chanterelles, girolles, trompettes de mort, shiitake, oyster) , clean and sliced', '2 cloves garlic , peeled and finely sliced', '1 red onion , peeled and finely chopped', '1 handful fresh thyme , leaves picked', 'sea salt', 'freshly ground black pepper', '1 litre organic chicken or vegetable stock', '1 handful fresh flat-leaf parsley , leaves picked and roughly chopped', '1 tablespoon mascarpone cheese', '1 lemon', 'truffle oil , optional']"
https://www.jamieoliver.com/recipes/vegetables-recipes/the-quickest-tomato-sauce/,The quickest tomato sauce,20 minutes                                                    ,"Super easy                                                    
","['4 cloves of garlic', '1 bunch of fresh basil , (30g)', 'olive oil', '3 x 400 g tins of quality plum tomatoes']"
https://www.jamieoliver.com/recipes/vegetables-recipes/the-perfect-potato-gratin/,The perfect potato gratin,1 hour 20 minutes                                                    ,"Super easy                                                    
","['1 small knob butter', '200 ml semi-skimmed milk', '300 ml double cream', '2 bay leaves', '2 cloves garlic , peeled and finely sliced', 'sea salt', 'freshly ground black pepper', '2.5 kg potatoes , peeled and thinly sliced', '1 handful fresh thyme', '1 small handful Parmesan cheese , freshly grated', 'olive oil', '6 rashers higher-welfare streaky bacon , chopped', '1 handful vac-packed chestnuts , peeled and crumbled']"
https://www.jamieoliver.com/recipes/fish-recipes/the-nicest-tray-baked-lemon-sole/,The nicest tray-baked lemon sole,35 minutes plus resting time                                                    ,"Super easy                                                    
","['1 bunch spring onions , trimmed and finely sliced', '1 tablespoon balsamic vinegar', 'sea salt', 'freshly ground black pepper', '2 lemons , zest of, halved', 'extra virgin olive oil', '1 handful black olives , destoned and chopped', '1 handful fresh flat-leaf parsley , finely chopped', '4 whole lemon soles , from sustainable sources, ask your fishmonger', '2 handfuls red and yellow cherry tomatoes , halved', '4 cloves garlic , peeled and finely sliced', '1 handful fresh oregano or basil , leaves picked']"
https://www.jamieoliver.com/recipes/fruit-recipes/the-easiest-sexiest-salad-in-the-world/,The easiest sexiest salad in the world,10 minutes                                                    ,"Super easy                                                    
","['4 ripe figs', '4 slices quality Parma ham or prosciutto', 'buffalo mozzarella cheese', '1 bunch of fresh green or purple basil', 'extra virgin olive oil', '1 lemon', '1 tablespoon runny honey']"
https://www.jamieoliver.com/recipes/vegetables-recipes/the-best-whole-baked-carrots/,The best whole-baked carrots,1 hour                                                    ,"Super easy                                                    
","['750 g young bunched carrots , different colours if possible, washed and scrubbed', 'olive oil', 'herb or red wine vinegar', 'sea salt', 'freshly ground black pepper', 'a few sprigs of fresh thyme', '3 cloves garlic , crushed']"
https://www.jamieoliver.com/recipes/turkey-recipes/the-best-turkey-in-the-world/,The best turkey in the world,4 hours 55 minutes plus resting time                                                    ,"Not too tricky                                                    
","['6.5-8 kg higher-welfare turkey', 'flavoured butter', '2-4 clementines', 'a few sprigs of fresh herbs', '1 sprig of fresh rosemary', '', '2-3 carrots', '3 onions , peeled', '2 sticks celery']"
https://www.jamieoliver.com/recipes/pork-recipes/the-best-pork-chops-with-fresh-bay-salt-crackling-and-squashed-purple-potatoes/,"The best pork chops with fresh bay salt, crackling and squashed purple potatoes",45 minutes                                                    ,"Super easy                                                    
","['1 kg purple or Desirée potatoes , peeled and halved', 'sea salt', 'freshly ground black pepper', '4 higher-welfare pork chops , skin removed but kept', 'extra virgin olive oil', '1 small handful fresh thyme , leaves picked', '1 teaspoon fennel seeds', '10 bay leaves', '285 ml cider', '1 tablespoon wholegrain mustard', '4 tablespoons low fat crème fraîche', '1 knob butter']"
https://www.jamieoliver.com/recipes/fish-recipes/the-best-marinated-fish-kebabs/,The best marinated fish kebabs,15 minutes                                                    ,"Super easy                                                    
","['500 g monkfish tail (or cod or haddock) , from sustainable sources, ask your fishmonger, trimmed of all skin and bone and cut into 2.5cm cubes', '6-8 skewers or sticks fresh rosemary , lower leaves removed, tips kept on', '255 g new potatoes , boiled, halved', 'For the marinade', '2 thumb-sized pieces fresh ginger , thinly sliced', '1 lemon , juice and zest of', '1 teaspoon turmeric', '2 cloves garlic', '2 dried chillies , crumbled', '1 handful fresh mint', '4 tablespoons natural yoghurt']"
https://www.jamieoliver.com/recipes/chicken-recipes/the-best-marinated-chicken-kebabs/,The best marinated chicken kebabs,15 minutes plus marinating time                                                    ,"Super easy                                                    
","['500 g boneless higher-welfare chicken breasts', '4 courgettes , sliced very thinly lengthways', '6-8 skewers or sticks of fresh rosemary , lower leaves removed, tips kept on', 'For the marinade', '1 handful fresh coriander', '1 handful fresh mint', '3 cloves garlic', '6 spring onions', '1 red chilli', '1 lemon , zest and juice of', 'sea salt', 'freshly ground black pepper', 'olive oil']"
https://www.jamieoliver.com/recipes/chocolate-recipes/the-best-hot-chocolate/,The best hot chocolate,5 minutes                                                    ,"Super easy                                                    
","['565 ml full cream or semi-skimmed milk', '2 tablespoons good-quality drinking chocolate', '1 handful marshmallows', 'sugar , optional, to taste']"
https://www.jamieoliver.com/recipes/vegetables-recipes/the-best-baked-pumpkin/,The best baked pumpkin,1 hour 30 minutes                                                    ,"Not too tricky                                                    
","['1 pumpkin , about 1kg', '2 cloves garlic , peeled', 'olive oil', '1 red onion , peeled and finely chopped', '1 small handful black olives , stoned and chopped', '2 sprigs of fresh rosemary , leaves finely chopped', '1 dried chilli', 'sea salt', 'freshly ground black pepper', '½ teaspoon ground nutmeg', '½ teaspoon ground cinnamon', '50 g basmati rice , washed and drained', '75 g dried cranberries', '50 g shelled pistachio nuts', '1 tangerine , zest of', '200 ml organic vegetable stock']"
https://www.jamieoliver.com/recipes/fruit-recipes/the-amazing-date-shake/,The amazing date shake,5 minutes                                                    ,"Super easy                                                    
","['20 stoned dates', '250 ml milk', '1 small handful ice cubes', '1 pinch ground cinnamon']"
https://www.jamieoliver.com/recipes/chicken-recipes/tender-and-crisp-chicken-legs-with-sweet-tomatoes/,Tender and crisp chicken legs with sweet tomatoes,1 hour 35 minutes                                                    ,"Super easy                                                    
","['4 higher-welfare chicken legs , jointed', 'sea salt', 'freshly ground black pepper', '1 big bunch fresh basil , leaves picked, stalks finely chopped', '2 big handfuls red and yellow cherry tomatoes and ripe plum tomatoes , cherry tomatoes halved, plum tomatoes quartered', '1 whole bulb garlic , broken into cloves', '1 fresh red chilli , finely chopped', 'olive oil', '410 g tinned cannellini beans , drained, optional', '2 handfuls new potatoes , scrubbed, optional']"
https://www.jamieoliver.com/recipes/rice-recipes/sweet-vanilla-risotto-with-poached-peaches-and-chocolate/,Sweet vanilla risotto with poached peaches and chocolate,50 minutes                                                    ,"Not too tricky                                                    
","['6 ripe peaches , halved', '6 tablespoons caster sugar', '½ stick cinnamon', '1 orange , zest and juice of', '3 tablespoons butter', '2 vanilla pods', '325 g risotto rice', '1 wineglass white wine', '1 litre full fat milk , preferably organic', '100 g good-quality white chocolate , grated', '100 g good-quality dark chocolate (70% cocoa solids)', '1 handful fresh mint , leaves picked']"
https://www.jamieoliver.com/recipes/vegetables-recipes/sweet-pea-and-pecorino-salad/,Sweet pea and pecorino salad,5 minutes                                                    ,"Super easy                                                    
","['4 handfuls fresh podded peas', '3 handfuls pea shoots or rocket and baby spinach', '1 radicchio , finely sliced', '2 lemons , juice of', 'extra virgin olive oil', 'sea salt', 'freshly ground black pepper', '80 g pecorino or Parmesan']"
https://www.jamieoliver.com/recipes/duck-recipes/sweet-duck-legs-cooked-with-plums-and-star-anise/,Sweet duck legs cooked with plums and star anise,2 hours 35 minutes plus marinating time                                                    ,"Super easy                                                    
","['4 fat duck legs', '4 tablespoons soy sauce', '3 teaspoons five-spice', '1 handful star anise', '½ stick cinnamon', '1 tablespoon olive oil', '1-2 fresh red chillies , deseeded and sliced', '16 plums , halved and destoned', '2 tablespoons Demerara sugar']"
https://www.jamieoliver.com/recipes/pork-recipes/sweet-cherry-tomato-and-sausage-bake/,Sweet cherry tomato and sausage bake,1 hour 15 minutes                                                    ,"Super easy                                                    
","['2 kg lovely ripe cherry tomatoes , mixed colours if you can find them', '2 sprigs fresh thyme', '2 sprigs fresh rosemary', '2 sprigs fresh bay', '1 tablespoon dried oregano', '3 cloves garlic , peeled and chopped', '12 higher-welfare Cumberland or coarse Italian pork sausages', 'extra virgin olive oil', 'balsamic vinegar']"
https://www.jamieoliver.com/recipes/pork-recipes/superb-cheat-s-kebabs/,Superb cheat’s kebabs,20 minutes                                                    ,"Super easy                                                    
","['6 higher-welfare pork and leek sausages', '1 small bunch fresh rosemary , leaves removed apart from the end few', '1 small bunch fresh thyme , leaves picked', '1 good lug olive oil', '½ cucumber', '150 ml low-fat natural yoghurt', 'sea salt', 'freshly ground black pepper', '1 lemon , juice of']"
https://www.jamieoliver.com/recipes/chicken-recipes/super-tasty-spanish-roast-chicken/,Super tasty Spanish roast chicken,1 hour 40 minutes                                                    ,"Super easy                                                    
","['1.6 kg potatoes , peeled and cut into 2.5cm dice', '4 lemons', '1 handful fresh flat-leaf parsley', '2 kg higher-welfare chicken', 'sea salt', 'freshly ground black pepper', '300 g iberico chorizo sausage', 'olive oil', '2 cloves garlic , peeled and finely chopped']"
https://www.jamieoliver.com/recipes/eggs-recipes/sunny-side-up-eggs/,Sunny side-up eggs,5 minutes                                                    ,"Super easy                                                    
","['1 tablespoon olive oil', '4 large free-range eggs', '1/16 teaspoon sea salt', 'freshly ground black pepper , to taste']"
https://www.jamieoliver.com/recipes/fish-recipes/summer-salmon-salad/,Summer salmon salad,30 minutes                                                    ,"Super easy                                                    
","['800 g Jersey Royals , scrubbed clean', '200 ml natural yoghurt', '1 lemon', 'extra virgin olive oil', '½ a cucumber', '½ a bunch fennel tops', '½ a bunch fresh basil , (15g)', '400 g hot smoked salmon , from sustainable sources, ask your fishmonger']"
https://www.jamieoliver.com/recipes/fruit-recipes/summer-fruit-elderflower-and-prosecco-jelly/,"Summer fruit, elderflower and Prosecco jelly",10 minutes plus chilling and setting time                                                    ,"Super easy                                                    
","['8 punnets mixed soft fruit (blackberries, raspberries, strawberries, blueberries)', '4 leaves beef gelatine', '140 ml elderflower cordial', '2 heaped tablespoons caster sugar', '425 ml Prosecco , chilled']"
https://www.jamieoliver.com/recipes/vegetables-recipes/summer-chickpea-salad/,Summer chickpea salad,10 minutes                                                    ,"Super easy                                                    
","['1 small red onion , peeled', '1-2 fresh red chillies , deseeded', '2 handfuls ripe red or yellow tomatoes', '1 lemon', 'extra virgin olive oil', 'sea salt', 'freshly ground black pepper', '410 g tinned chickpeas , drained, or around 4 large handfuls of soaked and cooked chickpeas', '1 handful fresh mint , chopped', '1 handful fresh green or purple basil , finely ripped', '100 g feta cheese']"
https://www.jamieoliver.com/recipes/fish-recipes/stuffed-sea-bass/,Stuffed sea bass,50 minutes                                                    ,"Not too tricky                                                    
","['2 whole sea bass , from sustainable sources, ask your fishmonger, cleaned and gutted, head and tail on', '1 whole fennel', '1 teaspoon fennel seeds', '2 cloves garlic', '50 ml olive oil', '35 g butter', '½ a bunch of fresh dill', '½ a bunch of fresh flat-leaf parsley', '½ a bunch of fresh basil', '½ a bunch of fresh mint', '10 baby potatoes', '20 capers', '1 lemon', '200 ml white wine', '200 g tomato and basil sauce']"
https://www.jamieoliver.com/recipes/vegetables-recipes/street-salad-insalata-di-strada/,Street salad (Insalata di strada),30 minutes                                                    ,"Super easy                                                    
","['500 g new potatoes , scrubbed', 'sea salt', 'freshly ground black pepper', '3 handfuls mixed crunchy salad leaves, such as, radicchio, rocket, romaine', '1 small handful fresh mint , leaves picked and torn', '1 bulb fennel , halved and finely sliced, herby tops reserved', '½ Cedro lemon , sliced wafer thin, optional', 'For the Sicilian blood orange dressing', '1 blood orange , juice of', '3 tablespoons good-quality white wine vinegar or herb vinegar', 'extra virgin olive oil', '1 good pinch dried oregano', '2 tablespoons capers , washed if using salted, chopped if large', 'sea salt', 'freshly ground black pepper']"
https://www.jamieoliver.com/recipes/fruit-recipes/strawberry-martini/,Strawberry martini,5 minutes plus freezing time                                                    ,"Super easy                                                    
","['2 handfuls of strawberries , preferably wild ones', '1 splash of dry vermouth', '1 sprig of fresh mint', '150 ml gin or vodka']"
https://www.jamieoliver.com/recipes/fruit-recipes/strawberry-champagne/,Strawberry Champagne,5 minutes                                                    ,"Super easy                                                    
","['3 large handfuls of strawberries , preferably wild ones', '1 fresh mint leaf', '1 bottle of Prosecco or Champagne']"
https://www.jamieoliver.com/recipes/fruit-recipes/strawberries-with-lemon-and-mint-fragole-con-limone-e-menta/,Strawberries with lemon and mint (Fragole con limone e menta),5 minutes plus freezing time                                                    ,"Super easy                                                    
","['400 g strawberries , hulled and quartered, or wild strawberries left whole', '1 lemon , finely grated zest of', '2 tablespoons caster sugar', '4 sprigs mint']"
https://www.jamieoliver.com/recipes/drinks-recipes/store-cupboard-peach-bellini/,Store cupboard peach Bellini,5 minutes                                                    ,"Super easy                                                    
","['200 ml tinned peach slices, in fruit juice', '750 ml Champagne , chilled']"
https://www.jamieoliver.com/recipes/fruit-recipes/stewed-rhubarb-and-vanilla-yoghurt/,Stewed rhubarb and vanilla yoghurt,15 minutes                                                    ,"Super easy                                                    
","['750 g rhubarb , trimmed and chopped', '1 large orange , juice and zest of', '100 g caster sugar', '1 tablespoon caster sugar', '2 pieces stem ginger , finely chopped', '1 vanilla pod , halved lengthways', '250 ml natural yoghurt']"
https://www.jamieoliver.com/recipes/fruit-recipes/stewed-fruit/,Stewed fruit,15 minutes                                                    ,"Super easy                                                    
","['500 g seasonal fruit, such as rhubarb, plums, apricots, strawberries or pears', '2.5 cm piece of ginger , optional, if using rhubarb', 'caster sugar , to taste']"
https://www.jamieoliver.com/recipes/beef-recipes/steak-and-salsa-verde/,Steak & salsa verde,25 minutes                                                    ,"Super easy                                                    
","['450 g flank steak', '1 clove of garlic', 'MEXICAN SALSA VERDE', '1 clove garlic', '1-2 fresh green chillies', '4 spring onions', '2 ripe tomatoes', '½ a bunch of fresh coriander', '½ a bunch of fresh mint', '1-2 limes', '1lb flank steak', '1 clove garlic', 'MEXICAN SALSA VERDE', '1 clove garlic', '1-2 fresh jalapeno or serrano chiles', '4 spring scallions', '2 ripe tomatoes', '½ a bunch of fresh cilantro', '½ a bunch of fresh mint', '1-2 limes']"
https://www.jamieoliver.com/recipes/vegetables-recipes/squash-laksa-soup/,Squash laksa soup,1 hour                                                    ,"Super easy                                                    
","['1 butternut squash', '1 dried red chilli', 'sea salt', 'freshly ground black pepper', 'olive oil', '2-3 fresh red chillies , deseeded', '3 cloves garlic', '1 thumb-sized piece fresh ginger , peeled', '1 large bunch fresh coriander , leaves picked, stalks reserved', '1 tablespoon sesame oil', '2 limes , zested and halved', '2 tablespoons fish sauce', '800 ml unsweetened light coconut milk', '300 ml organic chicken stock', '200 g rice noodles', '1 red chilli , deseeded and sliced, optional', 'cress , to serve, optional']"
https://www.jamieoliver.com/recipes/vegetables-recipes/spring-vegetable-stew-vignole/,Spring vegetable stew (Vignole),50 minutes                                                    ,"Super easy                                                    
","['4 small artichokes , or violet', 'sea salt', 'freshly ground black pepper', '340 g podded fresh baby broad beans', '6 baby leeks , or 1 regular leek, outer leaves removed, cut into 8cm lengths, washed', '200 g spinach or chard , picked and washed', 'extra virgin olive oil', '1 small white onion , peeled and finely chopped', '310 ml organic chicken stock', '340 g podded fresh peas', '4 thick slices quality prosciutto', '1 small bunch fresh mint , leaves picked', '1 small bunch fresh flat-leaf parsley , leaves picked']"
https://www.jamieoliver.com/recipes/vegetables-recipes/spicy-roasted-squash/,Spicy roasted squash,40 minutes                                                    ,"Super easy                                                    
","['1 butternut squash , (1.2kg)', '1 heaped tablespoon coriander seeds', '1-2 small dried red chillies , (to taste)', '4 cloves of garlic', '3 sprigs of fresh rosemary', '6 rashers of higher-welfare smoked back bacon', 'olive oil']"
https://www.jamieoliver.com/recipes/lamb-recipes/spicy-lamb-cutlets-with-crispy-coriander-potatoes/,Spicy lamb cutlets with crispy coriander potatoes,1 hour 5 minutes                                                    ,"Super easy                                                    
","['8 quality lamb cutlets', '4 tablespoons olive oil , plus extra for the lamb', 'sea salt', '1 tablespoon freshly ground black pepper', '1 dried chilli , finely sliced', '1 small handful fresh thyme leaves', '1 kg waxy red potatoes', '2 tablespoons coriander seeds', '½ teaspoon ground cinnamon', '1 small glass red wine', '1 large cabbage , shredded', '1 lemon , juice of', 'extra virgin olive oil']"
https://www.jamieoliver.com/recipes/vegetables-recipes/spicy-broad-bean-fritters-with-lemon-minted-yoghurt/,Spicy broad bean fritters with lemon minted yoghurt,35 minutes                                                    ,"Not too tricky                                                    
","['1 kg fresh broad beans , in their pods (about 300g podded weight) or 500g defrosted broad beans, skinned', '6 sprigs fresh coriander', '½ a bunch of fresh mint , (15g)', '½ teaspoon cayenne pepper', '1 level teaspoon ground cumin', '½ fresh red chilli , deseeded and finely sliced', '1 lemon , zest and juice of', '1 heaped teaspoon plain flour', '1 litre vegetable oil', '1 small piece of potato , peeled, optional', '4 tablespoons natural yoghurt', 'a few handfuls mixed crunchy salad leaves , washed and spun dry', 'extra virgin olive oil', 'pickled chillies , to serve']"
https://www.jamieoliver.com/recipes/lamb-recipes/spicy-barbecued-leg-of-lamb/,Spicy barbecued leg of lamb,1 hour plus marinating & resting                                                    ,"Super easy                                                    
","['3 sticks of lemongrass', '5 cm piece of fresh root ginger', '5 cloves of garlic', '6 lime leaves', '1 good pinch of ground cumin', '2 lemons', '1 quality leg of lamb , boned and butterflied', 'a few sprigs of fresh mint', 'fat-free natural yoghurt', 'rocket , to serve']"
https://www.jamieoliver.com/recipes/fruit-recipes/spiced-sugar-amp-christmas-popcorn/,Spiced sugar & Christmas popcorn,20 minutes plus drying time                                                    ,"Super easy                                                    
","['1 vanilla pod , halved lengthways', '1 kg unrefined caster sugar', 'olive oil', '1 knob butter', '250 g popcorn kernels', '6 tablespoons spiced sugar', '3 fresh bay leaves', '2 oranges , finely grated zest of', '2 lemons , finely grated zest of', '6 whole cloves', '½ teaspoon ground cinnamon', '10 gratings whole nutmeg']"
https://www.jamieoliver.com/recipes/chicken-recipes/special-chicken-stew/,Special chicken stew,1 hour 40 minutes                                                    ,"Super easy                                                    
","['salt', 'freshly ground black pepper', '4 higher-welfare spring chickens or poussins', '1 small handful fresh parsley , leaves picked, stalks kept', '1 bunch fresh tarragon , leaves picked, stalks kept', '4 teaspoons wholegrain mustard', '2 heaped tablespoons plain white flour', 'extra virgin olive oil', '1 white onion , peeled and finely chopped', '2 cloves garlic , peeled and finely sliced', '½ heart celery , trimmed back and finely sliced', '2 good knobs butter', '2 wineglasses crisp white wine', '565 ml organic stock', '3 gem lettuces , quartered', '1 small bunch seedless grapes , washed and halved']"
https://www.jamieoliver.com/recipes/vegetables-recipes/southern-indian-vegetable-curry-with-curry-leaves/,Southern Indian vegetable curry,40 minutes                                                    ,"Super easy                                                    
","['2 fresh green chillies', '2 onions', 'olive oil', '1 teaspoon mustard seeds', '1 bunch of curry leaves', '½ teaspoon ground coriander', '1 pinch of ground cumin', '½ teaspoon garam masala', '¼ teaspoon ground turmeric', '¼ teaspoon chilli powder', '6 ripe tomatoes', '2 sweet potatoes', '2 potatoes', '1 aubergine', '100 ml coconut milk', '1 handful of okra', '1 handful of French beans', '1 handful of peas']"
https://www.jamieoliver.com/recipes/fish-recipes/southern-indian-rice-and-seafood-soup/,Southern Indian rice and seafood soup,50 minutes                                                    ,"Super easy                                                    
","['5 tablespoons vegetable or sunflower oil', '3 tablespoons brown mustard seeds', '1 handful fresh curry leaves , picked off their stalks', '2 teaspoons cumin seeds', '1 teaspoon garam masala', '1½ teaspoons chilli powder', '2 teaspoons turmeric', '3 red chillies , deseeded and finely sliced', '2 large thumb-sized pieces fresh ginger , peeled and grated', '6 cloves garlic , peeled and finely chopped', '2 onions , peeled and finely chopped', '2 handfuls basmati rice', '565 ml water', '600 g fish , from sustainable sources, ask your fishmonger, skinned, filleted and cut into 2-3 inch chunks', '400 ml light coconut milk', 'sea salt', 'freshly ground black pepper', '2 limes , juice of', '1 handful fresh coriander , roughly chopped', '3 tablespoons freshly grated coconut']"
https://www.jamieoliver.com/recipes/seafood-recipes/southern-indian-crab-curry/,Southern Indian crab curry,35 minutes                                                    ,"Super easy                                                    
","['olive oil', '3 teaspoons fennel seeds', '2 heaped tablespoons black mustard seeds', '5 green cardamom pods , crushed and husks removed', '1 teaspoon cumin seeds', '1 thumb-sized piece fresh ginger , peeled and finely sliced', '2 large cloves garlic , peeled and finely sliced', '1 medium white onion , peeled and finely sliced', '2-3 fresh red chillies , deseeded and finely sliced', '2 heaped teaspoons turmeric', '250 g brown crabmeat , from sustainable sources, ask your fishmonger', '400 ml light coconut milk', '2 lemons , juice of', '500 g picked white crabmeat , from sustainable sources, ask your fishmonger', '1 good bunch fresh coriander , leaves picked', 'sea salt', 'freshly ground black pepper']"
https://www.jamieoliver.com/recipes/fruit-recipes/smush-ins/,Smush-ins,5 minutes                                                    ,"Super easy                                                    
","['1 big pot vanilla ice-cream', 'smush-in flavours']"
https://www.jamieoliver.com/recipes/vegetables-recipes/smashed-celeriac/,Smashed celeriac,40 minutes                                                    ,"Super easy                                                    
","['1 celeriac', 'olive oil', '1 handful of fresh thyme', '2 cloves of garlic', '3-4 tablespoons water or organic stock']"
https://www.jamieoliver.com/recipes/pork-recipes/slow-roasted-spiced-pork-loin-with-black-eyed-beans-and-tomatoes/,Slow-roasted spiced pork loin with black-eyed beans and tomatoes,1 hour 50 minutes plus resting time                                                    ,"Super easy                                                    
","['2 kg higher-welfare rib-end loin of pork , skin on, French-trimmed', 'sea salt', 'freshly ground black pepper', '5 teaspoons smoked paprika', '1 lemon , juice of', 'olive oil', '3 red onions , finely sliced', '6-8 fresh red, yellow and green chillies', '120 g small whole iberico chorizo sausages , thickly sliced', '6 bay leaves', '2 sprigs fresh rosemary , finely chopped', '3 x 400 g good-quality tinned plum tomatoes , roughly chopped', '2 handfuls fresh ripe tomatoes , halved', '4 x 410 g tinned black-eyed beans , drained', '5 cloves garlic , peeled and finely chopped', '1 handful fresh flat-leaf parsley , chopped', 'red wine vinegar', 'soured cream , to serve']"
https://www.jamieoliver.com/recipes/vegetables-recipes/slow-roasted-balsamic-tomatoes-with-baby-leeks-and-basil/,Slow-roasted balsamic tomatoes with baby leeks and basil,1 hour 10 minutes                                                    ,"Super easy                                                    
","['12 plum tomatoes', '4 cloves garlic , peeled and finely sliced', '1 handful fresh basil , leaves picked and torn up', '12 fresh bay leaves', '12 baby leeks , trimmed and washed', 'sea salt', 'freshly ground black pepper', '200 ml balsamic vinegar', '2 tablespoons extra virgin olive oil']"
https://www.jamieoliver.com/recipes/lamb-recipes/slow-cooked-shoulder-of-lamb-with-roasted-vegetables/,Slow-cooked shoulder of lamb,4 hours 20 minutes                                                    ,"Not too tricky                                                    
","['2 red onions', '1 whole bulb garlic', '3 carrots', '2 sticks of celery', '1 large leek or 2-3 baby leeks', '1 handful ripe tomatoes', 'olive oil', '1 small lamb shoulder , bone in (2.25kg)', '½ a bunch of fresh rosemary', '2 fresh bay leaves', '½ a bunch of fresh thyme', '2 x 400 g tins of plum tomatoes', '1 bottle of red wine']"
https://www.jamieoliver.com/recipes/fish-recipes/skate-baked-in-the-bag-with-artichokes-purple-potatoes-capers-and-cr-me-fra-che/,"Skate baked in the bag with artichokes, purple potatoes, capers and crème fraîche",50 minutes                                                    ,"Super easy                                                    
","['1 kg purple potatoes , scrubbed', '5 medium to large globe artichokes', '1 lemon', '4 heaped tablespoons butter , melted', '1 handful fresh thyme , leaves picked', '1 large handful fresh parsley , chopped', '4 heaped tablespoons capers in oil or brine , drained', 'sea salt', 'freshly ground black pepper', 'extra virgin olive oil', '4 x 225 g skate pieces , from sustainable sources, ask your fishmonger, trimmed and halved', '4 small wineglasses white wine', '4 small sprigs fresh rosemary', '4 tablespoons crème fraîche']"
