recipe_url,name,time,difficulty,ingredients
https://www.jamieoliver.com/recipes/bread-recipes/italian-tomato-and-bread-salad/,Italian tomato and bread salad,10 minutes plus drying time                                                    ,"Super easy                                                    
","['200 g stale or part-baked ciabatta bread', '600 g ripe mixed tomatoes , roughly chopped', 'sea salt', 'freshly ground black pepper', '1 handful small capers , soaked and drained', '1 red onion , peeled, halved and very finely sliced', '280 g roasted peppers in olive oil , drained and roughly chopped', '8 anchovy fillets in olive oil , drained, optional', 'good-quality red wine vinegar', 'good-quality extra virgin olive oil', '1 bunch fresh basil , leaves picked']"
https://www.jamieoliver.com/recipes/vegetables-recipes/italian-style-greens-ricetta-tipica-per-verdure-verdi/,Italian style greens (Ricetta tipica per verdure verdi),15 minutes                                                    ,"Super easy                                                    
","['6 big handfuls mixed greens, leaves and herbs', 'olive oil', '2 cloves garlic , peeled and sliced', 'sea salt', 'freshly ground black pepper', 'extra virgin olive oil', '1 lemon , juice of']"
https://www.jamieoliver.com/recipes/lamb-recipes/indian-carrot-salad/,Indian carrot salad,30 minutes                                                    ,"Super easy                                                    
","['600 g quality coarsely ground lean lamb', '2 teaspoons garam masala', '500 g carrots (mixed colours if possible) , peeled', '1 tablespoon sesame seeds', '½ a bunch of fresh coriander (15g) , leaves picked', '½ a bunch of fresh mint (15g) , leaves picked', 'DRESSING', '1 teaspoon cumin seeds', '3 shallots or 1 small red onion, peeled', '1 lemon', '1 heaped teaspoon freshly grated ginger', 'extra virgin olive oil']"
https://www.jamieoliver.com/recipes/vegetables-recipes/incredible-sicilian-aubergine-stew-caponata/,Incredible Sicilian aubergine stew (Caponata),30 minutes                                                    ,"Super easy                                                    
","['2 large aubergines', '1 small red onion', '2 cloves of garlic', '½ a bunch fresh flat-leaf parsley , (15g)', '2 tablespoons salted capers', '1 handful of green olives', '5 large ripe tomatoes', 'olive oil', '1 heaped teaspoon dried oregano', '2-3 tablespoons best-quality herb vinegar', 'OPTIONAL', '2 tablespoons slivered almonds']"
https://www.jamieoliver.com/recipes/chicken-recipes/hunter-s-chicken-stew-pollo-alla-cacciatora/,Hunter's chicken stew (Pollo alla cacciatora),2 hours                                                    ,"Super easy                                                    
","['2 kg higher-welfare chicken, jointed , or use the equivalent amount of chicken pieces', 'sea salt', 'freshly ground black pepper', '8 bay leaves', '2 sprigs fresh rosemary', '3 cloves garlic , peeled (1 crushed, 2 sliced)', '½ bottle Chianti', 'flour , for dusting', 'extra virgin olive oil', '6 anchovy fillets', '1 handful green or black olives , stoned', '2 x 400 g good-quality tinned plum tomatoes']"
https://www.jamieoliver.com/recipes/fish-recipes/hot-smoked-salmon-with-an-amazing-chilli-salsa/,Hot smoked salmon with an amazing chilli salsa,20 minutes                                                    ,"Not too tricky                                                    
","['1 sprig of fresh rosemary', 'a few sprigs of fresh sage', '2 x 200 g wild or organic salmon fillets , from sustainable sources, ask your fishmonger, skin on', 'olive oil', '1 lime , halved', 'a few whole coriander leaves', 'For the chilli salsa', '1-2 fresh red chillies , deseeded and finely chopped', '2-3 medium-sized ripe tomatoes , deseeded and diced', '½ cucumber , peeled and finely diced', '1 lime , juice of', '2 spring onions , trimmed and finely sliced', '1 small handful coriander leaves , picked and chopped', '1 ripe avocado , stoned, peeled and chopped', 'extra virgin olive oil']"
https://www.jamieoliver.com/recipes/fruit-recipes/honey-and-lemon-juice-dressing/,Honey and lemon juice dressing,5 minutes                                                    ,"Super easy                                                    
","['6 tablespoons extra virgin olive oil', '3 tablespoons lemon juice', '1 tablespoon good honey', 'sea salt', 'freshly ground black pepper']"
https://www.jamieoliver.com/recipes/vegetables-recipes/homemade-tomato-ketchup/,Homemade tomato ketchup,1 hour 5 minutes                                                    ,"Super easy                                                    
","['1 large red onion , peeled and roughly chopped', '½ bulb fennel , trimmed and roughly chopped', '1 stick celery , trimmed and roughly chopped', 'olive oil', '5 cm piece of ginger , peeled and roughly chopped', '2 cloves garlic , peeled and sliced', '½ fresh red chilli , deseeded and finely chopped', '1 bunch fresh basil , (30g), leaves picked, stalks chopped', '1 tablespoon coriander seeds', '2 cloves', '1 kg yellow, orange or green tomatoes , chopped, or 500g cherry or plum tomatoes, halved plus 500g tinned plum tomatoes', '200 ml red wine vinegar', '70 g soft brown sugar']"
https://www.jamieoliver.com/recipes/lamb-recipes/guinness-lamb-shank/,Guinness lamb shanks,3 hours 40 minutes                                                    ,"Not too tricky                                                    
","['3 red onions', 'olive oil', '2 handfuls of raisins', '3 heaped tablespoons thick-cut marmalade', '1 heaped tablespoon tomato ketchup', '2 tablespoons Worcestershire sauce, plus extra for serving', '200 ml Guinness or smooth dark ale', '6 x 350g quality lamb shanks', '8 sprigs of fresh rosemary', '1 litre organic chicken stock', 'TO SERVE', '1 bunch of fresh mint', 'a few tablespoons rapeseed or olive oil', '2 spring onions', 'cider vinegar']"
https://www.jamieoliver.com/recipes/bread-recipes/grilled-flatbreads-with-rosemary-oil/,Grilled flatbreads with rosemary oil,55 minutes                                                    ,"Super easy                                                    
","['1 batch basic bread dough', 'plain flour , for dusting', 'olive oil', 'a few sprigs fresh rosemary , leaves picked', 'sea salt']"
https://www.jamieoliver.com/recipes/pork-recipes/grilled-and-roasted-pork-maiale-alla-griglia-e-arrosto/,Grilled and roasted pork (Maiale alla griglia e arrosto),1 hour 20 minutes plus BBQ heating time                                                    ,"Super easy                                                    
","['2 heaped tablespoons fennel seeds', '2-3 dried red chillies', '2 kg higher-welfare pork loin', 'olive oil', 'sea salt', 'freshly ground black pepper', '10 tablespoons good-quality red wine vinegar', '1 bunch fresh rosemary , leaves picked']"
https://www.jamieoliver.com/recipes/game-recipes/grilled-and-marinated-rabbit-coniglio-marinato-alla-griglia/,Grilled and marinated rabbit (Coniglio marinato alla griglia),45 minutes plus BBQ heating time                                                    ,"Super easy                                                    
","['1.2 kg rabbit , preferably wild, jointed', '1 handful fresh thyme and rosemary , leaves picked', '4 cloves garlic , peeled', 'olive oil', '1 lemon , zest and juice of', '1 teaspoon honey', '4 thick slices higher-welfare pancetta', 'salt', 'freshly ground black pepper']"
https://www.jamieoliver.com/recipes/fish-recipes/griddled-mackerel-with-a-courgette-and-bean-salad/,Griddled mackerel with a courgette and bean salad,15 minutes                                                    ,"Super easy                                                    
","['3 courgettes', '400 g tinned black-eyed beans , drained', '1 fresh red chilli , deseeded and finely chopped', '1 small bunch fresh mint , leaves picked and chopped', '4 fresh mackerel fillets , from sustainable sources, ask your fishmonger', 'extra virgin olive oil', 'sea salt', 'extra virgin olive oil', '1 lemon , halved']"
https://www.jamieoliver.com/recipes/vegetables-recipes/good-old-french-bean-salad/,Good old French bean salad,15 minutes                                                    ,"Super easy                                                    
","['4 handfuls French beans , stalk ends removed', '2-3 heaped teaspoons French mustard , to taste', '2 tablespoons good-quality white wine vinegar', '4 tablespoons extra virgin olive oil', 'sea salt', 'freshly ground black pepper', '1 medium shallot , peeled and finely chopped', '1 tablespoon capers , optional', '½ clove garlic , finely grated', '1 small handful fresh chervil , optional']"
https://www.jamieoliver.com/recipes/pork-recipes/gennaro-s-stuffed-porchetta/,Gennaro's stuffed porchetta,4 hours 30 minutes plus cooling time                                                    ,"Not too tricky                                                    
","['3 kg boned higher-welfare shoulder of pork , butterflied and skin on', 'sea salt', 'freshly ground black pepper', 'For the stuffing', '2 onions , peeled and finely diced', 'olive oil', '200 g higher-welfare chicken livers , cleaned and roughly chopped', '200 g higher-welfare pork mince', '75 g pine nuts', '100 g raisins', '½ bunch fresh sage , leaves picked and roughly chopped', '½ bunch fresh flat-leaf parsley , leaves picked and roughly chopped', '1 wineglass red wine or mulled wine , plus a bit extra for the stuffing', '8 carrots']"
https://www.jamieoliver.com/recipes/fruit-recipes/fruit-nut-topping-for-christmas-cake/,Fruit & nut topping for Christmas cake,15 minutes                                                    ,"Super easy                                                    
","['50 g apricot jam', '250 g glacé or dried fruits , whole or cut into large strips', 'pecans', 'walnuts', 'almonds', 'pine nuts']"
https://www.jamieoliver.com/recipes/beef-recipes/fresh-noodle-salad/,Fresh noodle salad,20 minutes                                                    ,"Super easy                                                    
","['300 g cellophane noodles or beanthread noodles', '200 g quality minced beef', '2 teaspoons five-spice', '5 tablespoons olive oil', '2 cloves garlic , peeled and grated', '2 heaped teaspoons grated fresh ginger', '100 g cooked peeled prawns , from sustainable sources, ask your fishmonger', '3 teaspoons sugar', '1 bunch spring onions , finely sliced', '3 tablespoons fresh lime juice', '1 tablespoon fish sauce', '2 fresh red chillies , deseeded and finely sliced', '1 handful fresh coriander , chopped', '1 handful fresh mint , chopped', '2 handfuls roasted peanuts', 'sea salt', 'freshly ground black pepper']"
https://www.jamieoliver.com/recipes/duck-recipes/five-spice-duck-salad/,Five spice duck salad,20 minutes                                                    ,"Super easy                                                    
","['1 large duck breast', '1 teaspoon Chinese five spice powder', '1 pomegranate , halved', '3 spring onions , trimmed and sliced', '1 sprig fresh coriander , leaves picked', 'a few sprigs watercress', '½ ripe mango , peeled and cut into chunks', '½ lime , juice of', 'sesame oil , to drizzle', '1 little gem lettuce']"
https://www.jamieoliver.com/recipes/fish-recipes/fish-cakes/,Fish cakes,1 hour plus cooling  and chilling time                                                    ,"Not too tricky                                                    
","['300 g potatoes', '100 g salmon fillet , skin on, scaled, pin-boned, from sustainable sources', 'olive oil', 'a few sprigs of fresh flat-leaf parsley', '1 lemon', '1 tablespoon plain flour , plus extra for dusting']"
https://www.jamieoliver.com/recipes/fruit-recipes/figs-in-honey/,Figs in honey,4 hours 5 minutes                                                    ,"Super easy                                                    
","['24 figs , halved', '2 clementines', '2 teaspoons ground cinnamon', '2 tablespoons caster sugar', '1 large jar runny honey']"
https://www.jamieoliver.com/recipes/chicken-recipes/feel-good-chicken-broth/,Feel good chicken broth,1 hour 30 minutes                                                    ,"Super easy                                                    
","['1.5 kg higher-welfare chicken', '2 carrots , peeled and roughly chopped', '2 sticks celery , roughly chopped', '1 rasher higher-welfare smoked bacon', '2-3 sprigs fresh rosemary', '1 handful shiitake mushrooms', '1 splash sherry or port , optional', 'sea salt', 'extra virgin olive oil']"
https://www.jamieoliver.com/recipes/vegetables-recipes/farro-salad-with-roasted-veg-insalata-di-farro-con-verdure-al-forno/,Farro salad with roasted veg (Insalata di farro con verdure al forno),1 hour 20 minutes plus soaking and cooling time                                                    ,"Super easy                                                    
","['400 g farro or bulgar wheat', '3 yellow courgettes , halved lengthways and deseeded', '2 green courgettes , halved lengthways and deseeded', '2 bulbs fennel , trimmed and thickly sliced, herby tops reserved', '1 red onion , peeled and cut into wedges', '2 red peppers , halved, deseeded and cut into chunks', '2 aubergines , cut into chunks', '4 cloves garlic', 'extra virgin olive oil', 'sea salt', 'freshly ground black pepper', 'herb or white wine vinegar', '1 good bunch fresh herbs (flat-leaf parsley, basil, mint, oregano)', '1 squeeze lemon juice']"
https://www.jamieoliver.com/recipes/fish-recipes/fantastic-tomato-and-fennel-salad-with-flaked-barbecued-fish/,Fantastic tomato and fennel salad with flaked barbecued fish,15 minutes                                                    ,"Super easy                                                    
","['extra virgin olive oil', '2 lemons', 'sea salt', 'freshly ground black pepper', '400 g fish fillets (tuna, mackerel, trout) , from sustainable sources, ask your fishmonger', '1 handful fresh marjoram or oregano , leaves picked and chopped', '8 nice plum tomatoes , or 800g beautifully-ripe mixed tomatoes', '2 bulbs fennel , trimmed, coarse outer leaves removed, herby tops reserved', '2 tablespoons balsamic vinegar', '1 red chilli , deseeded and finely sliced, optional']"
https://www.jamieoliver.com/recipes/chicken-recipes/easy-chicken-stock/,Easy chicken stock,4 hours 20 minutes plus cooling time                                                    ,"Super easy                                                    
","['2 kg raw higher-welfare chicken carcasses , legs or wings chopped', '½ a bulb of garlic', '5 sticks of celery', '2 medium leeks', '2 medium onions', '2 large carrots', '3 bay leaves', '2 sprigs of fresh rosemary', '5 sprigs of fresh parsley', '5 sprigs of fresh thyme', '5 whole black peppercorns', '6 litres cold water']"
https://www.jamieoliver.com/recipes/vegetables-recipes/dressed-green-salad/,Dressed green salad,10 minutes                                                    ,"Super easy                                                    
","['4 large handfuls freshly picked lettuces', 'jam jar dressing']"
https://www.jamieoliver.com/recipes/lamb-recipes/dark-sticky-stew/,"Dark, sticky stew",1 hour 45 minutes                                                    ,"Super easy                                                    
","['800 g diced stewing lamb', '½ a bunch of fresh rosemary', '2 heaped tablespoons plain flour', 'olive oil', '1 red onion', '8 field mushrooms', '1 handful of baby carrots', '1 parsnip', '1 tablespoon Marmite', '2 heaped tablespoons pearl barley', '285 ml rich ale , such as Guinness, Caffrey’s, John Smith’s 550ml organic stock', '550 ml organic stock', '18 higher-welfare chipolata sausages', '6 woody sprigs of fresh rosemary , (optional)']"
https://www.jamieoliver.com/recipes/vegetables-recipes/curry-base-sauce/,Curry base sauce,1 hour 10 minutes                                                    ,"Super easy                                                    
","['100 g red lentils', '2 medium onions , peeled and roughly chopped', '3 medium carrots , roughly chopped', '1 red pepper , deseeded and roughly chopped', 'light olive oil or vegetable oil', '6 cloves garlic , peeled and roughly chopped', '70 g fresh ginger , peeled and roughly chopped', '6 stalks coriander , chopped', '1 whole red chilli , deseeded and roughly chopped', '1 tablespoon ground coriander', '1 tablespoon ground cumin', '½ teaspoon ground black pepper', '1 tablespoon ground cinnamon', '1 tablespoon paprika', '1 tablespoon turmeric', '1 tablespoon garam masala', '2 x 400 g tinned plum tomatoes', '300 ml water', '200 ml tinned coconut milk', 'salt', 'freshly ground black pepper']"
https://www.jamieoliver.com/recipes/vegetables-recipes/curried-cauliflower-fritters/,Curried cauliflower fritters,30 minutes                                                    ,"Not too tricky                                                    
","['1 cauliflower', 'flour , for dusting', 'vegetable oil', '1 small piece potato , peeled, optional', '½ a bunch fresh flat-leaf parsley (15g) , leaves picked', '1 lemon', 'BATTER', '1 teaspoon cumin seeds', '2 teaspoons black mustard seeds', '2–3 dried red chillies', '1 teaspoon black peppercorns', '200 g self-raising flour', '½ teaspoon turmeric', '350 ml cold beer']"
https://www.jamieoliver.com/recipes/vegetables-recipes/crunchy-keralan-salad/,Crunchy Keralan salad,15 minutes                                                    ,"Not too tricky                                                    
","['1 coconut', '2 red peppers', '4 punnets cress', '1 bunch spring onions', '2 ripe mangoes , peeled', 'For the dressing', '1 thumb-sized piece fresh ginger , peeled', '3-4 limes , zest and juice of', '7-8 tablespoons extra virgin olive oil', 'sea salt', 'freshly ground black pepper']"
https://www.jamieoliver.com/recipes/bread-recipes/crostini-greens/,Crostini – greens,10 minutes                                                    ,"Super easy                                                    
","['3 large handfuls cavolo nero, cabbage or Swiss chard', '3 cloves garlic', 'sea salt', 'freshly ground black pepper', 'extra virgin olive oil', 'Crostini', '1 squeeze lemon juice']"
https://www.jamieoliver.com/recipes/bread-recipes/crostini-tomato-and-olives/,Crostini - tomato and olives,10 minutes                                                    ,"Super easy                                                    
","['20 cherry tomatoes', '1 handful black or green olives', '2-3 lugs extra virgin olive oil', '1 swig balsamic vinegar', 'salt', 'pepper', 'a little dried chili , crumbled', 'Crostini', 'baby basil leaves']"
https://www.jamieoliver.com/recipes/bread-recipes/crostini-prosciutto-figs-and-mint/,"Crostini - prosciutto, figs and mint",10 minutes                                                    ,"Super easy                                                    
","['6 large ripe figs', '12 slices quality prosciutto', '1 small bunch fresh mint', 'Crostini', 'extra virgin olive oil', 'balsamic vinegar', 'freshly ground black pepper']"
https://www.jamieoliver.com/recipes/fish-recipes/crispy-skinned-mackerel-with-asian-inspired-dressing/,Crispy-skinned mackerel with Asian-inspired dressing,25 minutes                                                    ,"Not too tricky                                                    
","['1 mug basmati rice', 'sea salt', 'freshly ground black pepper', '4 x 170 g mackerel , from sustainable sources, ask your fishmonger, skin on, butterflied and pin-boned', '1 lemon', '1 spring onion , trimmed and finely sliced', '2 sprigs of fresh coriander , leaves picked and chopped', '2 sprigs of fresh mint , leaves picked', '1 fresh red chilli , finely sliced, optional', 'For the sauce', '1 clove garlic , peeled', '1 cm piece fresh ginger', '1 spring onion , trimmed', '1 fresh red chilli', '2 limes', '2 sprigs of coriander , leaves picked', '4 tablespoons sesame oil', '4 tablespoons soy sauce', '2 teaspoons runny honey', 'extra virgin olive oil']"
https://www.jamieoliver.com/recipes/vegetables-recipes/crispy-tortillas-with-guacamole/,Crispy tortillas with guacamole,15 minutes                                                    ,"Super easy                                                    
","['2-3 fresh green chillies , to taste', '2 limes', '3 avocados', '1 large bunch fresh coriander', 'sea salt', 'freshly ground black pepper', '12 flour tortillas', '3 lugs extra virgin olive oil', '½ bunch fresh thyme , leaves picked']"
https://www.jamieoliver.com/recipes/duck-recipes/crispy-peking-duck-in-pancakes/,Crispy Peking duck in pancakes,2 hours 5 minutes plus cooling time                                                    ,"Not too tricky                                                    
","['1.2 kg duck', 'salt', 'five-spice', 'fresh ginger', '10-12 destoned plums', '5 tablespoons sugar', '2 pinches five-spice', '2 tablespoons soy sauce', '½ teaspoon chilli powder', 'grated orange zest', '½ cucumber', '1 bunch spring onions', '2 packs pre-made pancakes']"
https://www.jamieoliver.com/recipes/fish-recipes/crispy-fried-salmon-with-spring-vegetable-broth/,Crispy fried salmon with spring vegetable broth,30 minutes                                                    ,"Super easy                                                    
","['½', '850 ml organic chicken or vegetable stock , lightly seasoned', '8 baby bulbs fennel , stalks removed and herby tops reserved', '4x120 g salmon steaks , from sustainable sources, ask your fishmonger, scored', '1 small handful fresh mint , ripped', '1 small handful fresh basil , leaves picked', 'extra virgin olive oil', 'sea salt', 'freshly ground black pepper', '100 g green beans , tops removed', '100 g podded broad beans', '100 g podded peas']"
https://www.jamieoliver.com/recipes/seafood-recipes/crab-chilli-and-pink-grapefruit-salad/,"Crab, chilli & pink grapefruit salad",20 minutes                                                    ,"Super easy                                                    
","['2 pink grapefruits', '200 g white crabmeat , from sustainable sources, ask your fishmonger', '2 fresh red chillies , deseeded and finely chopped', '1 bunch fresh basil , leaves picked and chopped, baby leaves reserved', 'extra virgin olive oil', 'sea salt', 'freshly ground black pepper', '4 handfuls mixed fresh leaves , washed and spun dry']"
https://www.jamieoliver.com/recipes/fish-recipes/citrus-seared-tuna-with-crispy-noodles-herbs-and-chilli/,"Citrus-seared tuna with crispy noodles, herbs and chilli",25 minutes plus marinating time                                                    ,"Super easy                                                    
","['1 tablespoon sesame oil', '6 tablespoons olive oil , plus extra for frying', '2-3 fresh red chillies , very finely sliced', 'sea salt', 'freshly ground black pepper', '1 large bunch fresh coriander', '1 small bunch fresh mint', '2 good handfuls of glass or cellophane noodles', '4 spring onions , finely sliced at an angle', '2 pink grapefruits', '1 tablespoon fish sauce', '500 g piece tuna , from sustainable sources, ask your fishmonger']"
https://www.jamieoliver.com/recipes/vegetables-recipes/cinder-baked-artichokes-with-lemon-bay-and-prosciutto/,"Cinder-baked artichokes with lemon, bay and prosciutto",1 hour 15 minutes                                                    ,"Not too tricky                                                    
","['4 artichokes', 'olive oil', 'sea salt', 'freshly ground black pepper', '½ lemon , cut into small wedges', '4 slices quality prosciutto', '4 bay leaves', '1 handful of fresh mint , leaves picked and roughly chopped']"
https://www.jamieoliver.com/recipes/chicken-recipes/chicken-chow-mein/,Chicken chow mein,20 minutes                                                    ,"Super easy                                                    
","['5 cm piece of ginger', '2 cloves of garlic', '½-1 fresh red chilli , to your taste', '1 large skinless free-range chicken breast', '2 spring onions', '½ a bunch fresh coriander (15g)', '1 bok choi', '4 shiitake mushrooms , optional', '100 g medium egg noodles', 'groundnut oil', '1 heaped teaspoon cornflour', '220 g tinned water chestnuts', '2-3 tablespoons low-salt soy sauce', '1 small lime']"
https://www.jamieoliver.com/recipes/vegetables-recipes/cheeky-chilli-pepper-chutney/,Cheeky chilli-pepper chutney,1 hour                                                    ,"Super easy                                                    
","['8–10 fresh red chillies', '8 ripe red peppers', '2 red onions', '1 sprig of fresh rosemary', 'olive oil', '2 fresh bay leaves', '1 stick of cinnamon', '100 g brown sugar', '150 ml balsamic vinegar']"
https://www.jamieoliver.com/recipes/seafood-recipes/chargrilled-whole-squid-with-chilli-and-mint/,Chargrilled whole squid,15 minutes                                                    ,"Not too tricky                                                    
","['4 medium-sized whole squid , from sustainable sources, ask your fishmonger, cleaned and prepared, wings left on', '1 tablespoon fennel seeds', 'sea salt', 'freshly ground black pepper', '2 lemons , zest and juice of', 'extra virgin olive oil', '2-3 red chillies , deseeded and sliced', '1 handful of fresh mint , finely chopped', '1 lemon , cut into wedges, to serve']"
https://www.jamieoliver.com/recipes/fish-recipes/chargrilled-tuna-with-oregano-oil-and-beautifully-dressed-peas-and-broad-beans/,Chargrilled tuna with oregano oil and beautifully dressed peas and broad beans,30 minutes                                                    ,"Super easy                                                    
","['For the oregano oil', '1 small bunch of fresh oregano or marjoram , leaves picked', 'sea salt', '1 lemon , juice of', 'best-quality extra virgin olive oil', 'For the tuna, beans and peas', '4 handfuls of podded peas', '2 handfuls of podded broad beans', '80 ml best-quality extra virgin olive oil', 'sea salt', 'freshly ground back pepper', '1 small bunch of fresh mint , leaves picked', '1 lemon , juice of', '4 x 200 g tuna steaks , from sustainable sources, ask your fishmonger, cut 1cm thick']"
https://www.jamieoliver.com/recipes/fish-recipes/chargrilled-tuna-with-dressed-beans-and-loadsa-herbs/,Chargrilled tuna with dressed beans and loadsa herbs,55 minutes plus soaking time                                                    ,"Super easy                                                    
","['100 g cannellini beans', '100 g borlotti beans', '1 tomato , optional', '1 potato , optional', 'extra virgin olive oil', '1 red onion , peeled and finely sliced', '4 anchovy fillets , finely chopped', '1-2 fresh red chillies , deseeded and finely sliced', 'sea salt', 'freshly ground black pepper', '4 x 225 g tuna steaks , from sustainable sources, ask your fishmonger, about 1cm thick', '2 lemons , zest and juice of', '3 handfuls mixed fresh herbs (chives, chervil, basil, parsley, mint) , roughly chopped']"
https://www.jamieoliver.com/recipes/seafood-recipes/chargrilled-squid-with-rustic-guacamole/,Chargrilled squid with rustic guacamole,30 minutes                                                    ,"Not too tricky                                                    
","['2 x 150 g squid , ask your fishmonger, tubes cleaned and kept whole, and tentacles, from sustainable sources', 'olive oil', 'extra virgin olive oil', '½ lime', 'Guacamole', '1-2 fresh red chillies', 'a few sprigs of fresh coriander', '½ red onion', '1 tomato', '2 very ripe avocados', '2 limes']"
https://www.jamieoliver.com/recipes/vegetables-recipes/chargrilled-marinated-vegetables/,Chargrilled marinated vegetables,40 minutes                                                    ,"Super easy                                                    
","['2 red peppers', '2 yellow peppers', '2 medium courgettes', '1 bulb fennel', '1 aubergine', '8 baby leeks', 'sea salt', 'freshly ground black pepper', 'extra virgin olive oil', '1 large bunch fresh basil , leaves picked', '2 tablespoons herb or white wine vinegar', '1 clove garlic']"
https://www.jamieoliver.com/recipes/vegetables-recipes/carrot-and-coriander-crunch-salad/,Carrot & coriander crunch salad,10 minutes                                                    ,"Super easy                                                    
","['6 medium carrots , washed and peeled', '1 large handful fresh coriander , leaves picked', '4 teaspoons sesame or poppy seeds , toasted', 'DRESSING', '1 orange , zest and juice of', '2 lemons', 'extra virgin olive oil', '2 heaped tablespoons sesame seeds , toasted', 'sea salt', 'freshly ground black pepper']"
https://www.jamieoliver.com/recipes/pork-recipes/caesar-salad-bites/,Caesar salad bites,50 minutes                                                    ,"Super easy                                                    
","['8 thin slices higher-welfare pork belly', '2 handfuls stale bread , sugar-lump sized pieces, crusts removed', '3 fresh anchovies', '2 lemons , juice and zest of', 'extra virgin olive oil', '1 sprig fresh flat-leaf parsley , chopped', '2 cos lettuces', 'a few cherry tomatoes , washed', 'Parmesan , shavings', 'sea salt', 'freshly ground black pepper']"
https://www.jamieoliver.com/recipes/eggs-recipes/breakfast-eggy-crumpets/,Breakfast eggy crumpets,10 minutes                                                    ,"Super easy                                                    
","['1 fresh red chilli', '2 large free-range eggs', 'olive oil', '6 rashers of higher-welfare smoked bacon', '4 crumpets', 'brown sauce or maple syrup']"
https://www.jamieoliver.com/recipes/bread-recipes/bread-and-tomato-soup-pappa-al-pomodoro/,Bread & tomato soup (Pappa al pomodoro),50 minutes                                                    ,"Super easy                                                    
","['3 cloves of garlic', '1 big bunch of fresh basil', '500 g ripe cherry tomatoes', 'quality extra virgin olive oil', '2 x 400 g tins of quality plum tomatoes', '500 g stale quality bread', '3 cloves of garlic', '1 big bunch of fresh basil', '1lb 2 oz ripe cherry tomatoes', 'quality extra virgin olive oil', '2 x 400g tins of quality plum tomatoes', '1lb 2oz stale quality bread']"
https://www.jamieoliver.com/recipes/vegetables-recipes/braised-greens/,Braised greens,15 minutes                                                    ,"Super easy                                                    
","['2 large handfuls of silverbeet', '2 large handfuls of chicory', 'olive oil', '2 large cloves of garlic , peeled and finely sliced', 'sea salt', 'freshly ground black pepper', '2 large handfuls of rocket', '½ lemon']"
https://www.jamieoliver.com/recipes/pork-recipes/blackened-barbecued-pork-fillets/,Blackened barbecued pork fillets,30 minutes plus marinating & resting                                                    ,"Super easy                                                    
","['MARINADE', '½ teaspoon cumin seeds', '1 teaspoon fennel seeds', '2 cloves', '1 heaped tablespoon sweet smoked paprika', '1 orange', '½ a bunch of fresh thyme', '4 cloves of garlic', '150 ml Heinz organic tomato ketchup', '6 tablespoons balsamic vinegar', 'PORK', '4 x 400 g higher-welfare pork fillets', 'a few sprigs of fresh coriander , optional', '1 lemon , optional']"
https://www.jamieoliver.com/recipes/lamb-recipes/best-roast-leg-of-lamb/,Best roast leg of lamb,1 hour 35 minutes plus resting time                                                    ,"Not too tricky                                                    
","['2 kg leg of lamb or hogget', '1 bulb of garlic', '½ a bunch of fresh rosemary', '1.5 kg potatoes', '1 lemon', 'olive oil', 'MINT SAUCE', '1 bunch of fresh mint', '1 teaspoon sugar', '3 tablespoons wine vinegar']"
https://www.jamieoliver.com/recipes/eggs-recipes/best-morning-after-breakfast/,Best morning-after breakfast,25 minutes                                                    ,"Super easy                                                    
","['2 medium potatoes , cut into 3cm chunks', 'sea salt', 'freshly ground black pepper', '150 g good-quality raw iberico chorizo', '1 red pepper , deseeded and sliced into strips', '1 large handful of ripe cherry tomatoes', '6 large free-range eggs', 'a few sprigs of fresh flat-leaf parsley , leaves picked and chopped', 'crusty bread , to serve']"
https://www.jamieoliver.com/recipes/lamb-recipes/best-lamb-cutlets-with-special-basil-sauce/,Best lamb cutlets with special basil sauce,20 minutes plus resting time                                                    ,"Super easy                                                    
","['12 quality lamb cutlets', '1 small handful of fresh thyme , leaves picked', 'extra virgin olive oil', 'sea salt', 'freshly ground black pepper', '400 g mushrooms , brushed clean and torn', '1 small handful of fresh flat-leaf parsley', '1 lemon', '2 handfuls of pine nuts', '2 large handfuls of fresh basil', '3-5 tablespoons balsamic vinegar']"
https://www.jamieoliver.com/recipes/beef-recipes/best-chargrilled-steak/,Best chargrilled steak,40 minutes plus resting time                                                    ,"Not too tricky                                                    
","['For the salsa verde', '1½-2 cloves of garlic , peeled', '1 small handful of capers', '1 small handful of gherkins pickled in sweet vinegar', '6 anchovy fillets', '2 large handfuls of flat-leaf parsley , leaves picked', '1 bunch of fresh basil , leaves picked', '1 handful of fresh mint , leaves picked', '1 tablespoon Dijon mustard', '3 tablespoons red wine vinegar', '8 tablespoons really good extra virgin olive oil', 'sea salt', 'freshly ground black pepper', 'For the steak', '1 large bunch of fresh lemon thyme or thyme', '1 clove of garlic', '1 anchovy fillet', '1 lemon , zest of', '10 tablespoons extra virgin olive oil', '4 x 175 g quality fillet or sirloin steaks', '4 rashers higher-welfare smoked streaky bacon', '8 medium large Portobello or other flat mushroom', 'sea salt', 'freshly ground black pepper']"
https://www.jamieoliver.com/recipes/vegetables-recipes/beetroot-red-apple-and-watercress-salad/,"Beetroot, red apple & watercress salad",20 minutes                                                    ,"Super easy                                                    
","['2 small red beetroot', '2 small candy beetroot', '½ a lemon', 'extra virgin olive oil', '1 bag of rocket', '40 g watercress', '1 small handful of pea shoots , optional', '2 red eating apples', '½ a bunch of fresh marjoram']"
